CWNS_ID,DUMMY_ID,FACILITY_NAME,PERMIT_NUMBER,TOTAL_RES_POPULATION_2022,FACILITY_TYPE,CURRENT_DESIGN_FLOW,COUNTY_NAME,STATE_CODE,LATITUDE,LONGITUDE,CITY
26000000019,26000000019t2,Cass River Watershed (NPS) (Agriculture - Animals),,,Agriculture - Animals,,Tuscola,MI,43.441858,-83.446183,
13000667001,13000667001,Jackson Southside WPCP,['GA0023931'],2445.0,Treatment Plant,0.7,,GA,33.271,-83.947139,Jackson
37007606001,37007606001,ARCHDALE COLL. SYS.,['WQCS00312'],11763.0,Collection: Separate Sewers,,Randolph,NC,35.901148,-79.958496,High Point
39000184001,39000184001t1,Mount Eaton WWTP & Sewer System (Treatment Plant),['OH0126233'],172.0,Treatment Plant,0.045,,OH,40.7201,-81.6873,Mount Eaton
39000184001,39000184001t0,Mount Eaton WWTP & Sewer System (Collection: Separate Sewers),['OH0126233'],172.0,Collection: Separate Sewers,0.045,,OH,40.7201,-81.6873,Mount Eaton
55000410010,55000410010,"Belleville, Village of - SW",,,Unregulated Community Stormwater,,,WI,42.859828,-89.534197,
72000004006,72000004006t0,Santa Isabel WWTP (Collection: Separate Sewers),['PR0023761'],32927.0,Collection: Separate Sewers,1.983,Santa Isabel,PR,17.9636,-66.4213,Santa Isabel
72000004006,72000004006t1,Santa Isabel WWTP (Treatment Plant),['PR0023761'],32927.0,Treatment Plant,1.983,Santa Isabel,PR,17.9636,-66.4213,Santa Isabel
72000004006,72000004006,Santa Isabel WWTP,['PR0023761'],32927.0,Collection: Pump Stations,1.983,Santa Isabel,PR,17.9636,-66.4213,Santa Isabel
24000000074,24000000074,City of Frederick Stormwater,,,Phase II MS4,,Frederick,MD,39.415508,-77.410698,Ellsworth
39006244001,39006244001t0,Ohio City WWTP & Sewer System (Collection: Combined Sewers),['OH0023396'],651.0,Collection: Combined Sewers,0.135,,OH,40.7845,-84.7026,Ohio City
39006244001,39006244001t1,Ohio City WWTP & Sewer System (Collection: Separate Sewers),['OH0023396'],651.0,Collection: Separate Sewers,0.135,,OH,40.7845,-84.7026,Ohio City
39006244001,39006244001t2,Ohio City WWTP & Sewer System (Treatment Plant),['OH0023396'],651.0,Treatment Plant,0.135,,OH,40.7845,-84.7026,Ohio City
26000000022,26000000022,Pigeon River Watershed (NPS),,,Agriculture - Cropland,,Huron,MI,43.689722,-83.007452,
5000695001,5000695001,Hartford Collection System,,502.0,Collection: Separate Sewers,,Sebastian,AR,35.021562,-94.375305,Hartford
5000695001,5000695001,Hartford Collection System,,502.0,Collection: Pump Stations,,Sebastian,AR,35.021562,-94.375305,Hartford
17000667001,17000667001t0,LAKE IN THE HILLS Sanitary District (Collection: Interceptor Sewers),['IL0021733'],28982.0,Collection: Interceptor Sewers,4.5,,IL,42.1896,-88.3159,Lake In The Hills
17000667001,17000667001t1,LAKE IN THE HILLS Sanitary District (Treatment Plant),['IL0021733'],28982.0,Treatment Plant,4.5,,IL,42.1896,-88.3159,Lake In The Hills
39005313001,39005313001t0,Tuscarawas Co Mineral City WWTP (Collection: Separate Sewers),['OH0021504'],652.0,Collection: Separate Sewers,0.15,,OH,40.6276,-81.4414,Bolivar
39005313001,39005313001t1,Tuscarawas Co Mineral City WWTP (Treatment Plant),['OH0021504'],652.0,Treatment Plant,0.15,,OH,40.6276,-81.4414,Bolivar
5000632001,5000632001t0,London WWTP (Collection: Separate Sewers),['AR0050946'],928.0,Collection: Separate Sewers,0.2,Pope,AR,35.327863,-93.2649,London
5000632001,5000632001,London WWTP,['AR0050946'],928.0,Collection: Pump Stations,0.2,Pope,AR,35.327863,-93.2649,London
5000632001,5000632001t1,London WWTP (Treatment Plant),['AR0050946'],928.0,Treatment Plant,0.2,Pope,AR,35.327863,-93.2649,London
5000722001,5000722001t1,Norphlet WWTP (Treatment Plant),['AR0035653'],767.0,Treatment Plant,0.18,Union,AR,33.291667,-92.625,Norphlet
5000722001,5000722001t0,Norphlet WWTP (Collection: Separate Sewers),['AR0035653'],767.0,Collection: Separate Sewers,0.18,Union,AR,33.291667,-92.625,Norphlet
6000000246,6000000246,Lake County,,6773.76,Onsite Wastewater Treatment System,,Lake,CA,38.954069,-122.618408,
24069111111,24069111111,Wicomico County Stormwater,,,Phase II MS4,,Wicomico,MD,38.365349,-75.590057,
24000000079,24000000079,Town of Bel Air Stormwater,,,Phase II MS4,,Harford,MD,39.541848,-76.341934,Blanchard
53000000030,53000000030t0,ADDY BLUE CREEK SEWER SYSTEM (Collection: Separate Sewers),['ST0008084'],40.0,Collection: Separate Sewers,0.03,,WA,48.339707,-117.83257,Addy
53000000030,53000000030t1,ADDY BLUE CREEK SEWER SYSTEM (Treatment Plant),['ST0008084'],40.0,Treatment Plant,0.03,,WA,48.339707,-117.83257,Addy
20001144001,20001144001t1,JUNCTION CITY SW WWTP (Treatment Plant),['KS0092151'],2054.0,Treatment Plant,2.5,Geary,KS,38.9921,-96.8658,Junction City
20001144001,20001144001t0,JUNCTION CITY SW WWTP (Collection: Separate Sewers),['KS0092151'],2054.0,Collection: Separate Sewers,2.5,Geary,KS,38.9921,-96.8658,Junction City
5000007001,5000007001t1,West Memphis WWTP (Treatment Plant),['AR0022039'],24559.0,Treatment Plant,6.3,Crittenden,AR,35.1242,-90.179,West Memphis
5000007001,5000007001,West Memphis WWTP,['AR0022039'],24559.0,Collection: Pump Stations,6.3,Crittenden,AR,35.1242,-90.179,West Memphis
5000007001,5000007001t0,West Memphis WWTP (Collection: Separate Sewers),['AR0022039'],24559.0,Collection: Separate Sewers,6.3,Crittenden,AR,35.1242,-90.179,West Memphis
55003600001,55003600001t1,ORFORDVILLE STP (Treatment Plant),['WI0021709'],1505.0,Treatment Plant,0.398,Rock,WI,42.6297,-89.266,Orfordville
55003600001,55003600001t0,ORFORDVILLE STP (Collection: Separate Sewers),['WI0021709'],1505.0,Collection: Separate Sewers,0.398,Rock,WI,42.6297,-89.266,Orfordville
5000282003,5000282003t1,Hope - Bois D'Arc WWTP (Treatment Plant),['AR0038466'],5396.0,Treatment Plant,1.2,Hempstead,AR,33.6429,-93.6366,Hope
5000282003,5000282003t0,Hope - Bois D'Arc WWTP (Collection: Separate Sewers),['AR0038466'],5396.0,Collection: Separate Sewers,1.2,Hempstead,AR,33.6429,-93.6366,Hope
5000282003,5000282003,Hope - Bois D'Arc WWTP,['AR0038466'],5396.0,Collection: Pump Stations,1.2,Hempstead,AR,33.6429,-93.6366,Hope
5000313001,5000313001t0,Hoxie WWTP (Collection: Separate Sewers),['AR0020141'],2604.0,Collection: Separate Sewers,0.41,Lawrence,AR,36.05418,-90.97371,Hoxie
5000313001,5000313001t1,Hoxie WWTP (Treatment Plant),['AR0020141'],2604.0,Treatment Plant,0.41,Lawrence,AR,36.05418,-90.97371,Hoxie
5000313001,5000313001,Hoxie WWTP,['AR0020141'],2604.0,Collection: Pump Stations,0.41,Lawrence,AR,36.05418,-90.97371,Hoxie
54000000165,54000000165,ANAWALT STORM,['WVG412085'],,Unregulated Community Stormwater,,McDowell,WV,37.350939,-81.415133,
34001413011,34001413011,Springfield Township (Union) - Stormwater,['NJG153885'],,Phase II MS4,,Union,NJ,40.70179116,-74.32376144,Union
34002404011,34002404011,South River Borough Stormwater Fac,['NJG152331'],,Phase II MS4,,Middlesex,NJ,40.44706335,-74.38088161,Tranquility
2000224001,2000224001t0,Newhalen Lagoon (Collection: Separate Sewers),,168.0,Collection: Separate Sewers,0.01,,AK,59.721706,-154.890919,Iliamna
2000224001,2000224001t1,Newhalen Lagoon (Treatment Plant),,168.0,Treatment Plant,0.01,,AK,59.721706,-154.890919,Iliamna
24000017002,24000017002,Patapsco Service Area (Howard Co.),,75698.0,Collection: Separate Sewers,,Howard,MD,39.275,-76.8083,Ellicott City
72000000040,72000000040,Salinas Wastewater,,15473.0,Collection: Separate Sewers,,Salinas,PR,17.978232,-66.297921,Salinas
17002048001,17002048001,Holiday Hills Col. Sys.,,574.0,Collection: Separate Sewers,,,IL,42.293818,-88.221931,Mchenry
17000557001,17000557001,BURNHAM SEWER SYSTEM,,4014.0,Collection: Combined Sewers,,,IL,41.638667,-87.555542,Chicago
47000295001,47000295001t0,COOKEVILLE STP (Collection: Separate Sewers),['TN0024198'],38338.0,Collection: Separate Sewers,14.0,,TN,36.108,-85.5034,Cookeville
47000295001,47000295001t1,COOKEVILLE STP (Treatment Plant),['TN0024198'],38338.0,Treatment Plant,14.0,,TN,36.108,-85.5034,Cookeville
13000000241,13000000241,Berlin,,,Unregulated Community Stormwater,,Colquitt,GA,31.070872,-83.624153,Lewis
4000000161,4000000161,Apache County Decentralized,,272.34,Onsite Wastewater Treatment System,,Apache,AZ,35.146863,-109.242554,
34002352011,34002352011,Peapack & Gladstone Borough - Stormwater,"['NJR141852', 'NJG153711']",,Phase II MS4,,Somerset,NJ,40.7166,-74.6574,Perth Amboy
34007382011,34007382011,Riverton Boro Stormwater Fac,"['NJR141852', 'NJG148172']",,Phase II MS4,,Burlington,NJ,40.0107,-75.013,Sea Isle City
46000092001,46000092001t1,"Platte, City of (Treatment Plant)",['SD0020354'],1425.0,Treatment Plant,0.12,Charles Mix,SD,43.3856,-98.8787,Platte
46000092001,46000092001t0,"Platte, City of (Collection: Separate Sewers)",['SD0020354'],1425.0,Collection: Separate Sewers,0.12,Charles Mix,SD,43.3856,-98.8787,Platte
47000195001,47000195001t1,BYRDSTOWN WWTP (Treatment Plant),['TN0062626'],1125.0,Treatment Plant,0.6,,TN,36.582,-85.1237,Byrdstown
47000195001,47000195001t0,BYRDSTOWN WWTP (Collection: Separate Sewers),['TN0062626'],1125.0,Collection: Separate Sewers,0.6,,TN,36.582,-85.1237,Byrdstown
21000253001,21000253001t1,HODGENVILLE (Treatment Plant),['KY0026379'],3598.0,Treatment Plant,0.78,Larue,KY,37.5775,-85.7431,Hodgenville
21000253001,21000253001t0,HODGENVILLE (Collection: Separate Sewers),['KY0026379'],3598.0,Collection: Separate Sewers,0.78,Larue,KY,37.5775,-85.7431,Hodgenville
24000000051,24000000051t1,Aberdeen Area Wastewater Treatment Plant (Treatment Plant),['MD0021237'],16000.0,Treatment Plant,1.7,,MD,39.470855,-76.095476,Aberdeen Proving Ground
24000000051,24000000051t0,Aberdeen Area Wastewater Treatment Plant (Collection: Separate Sewers),['MD0021237'],16000.0,Collection: Separate Sewers,1.7,,MD,39.470855,-76.095476,Aberdeen Proving Ground
20000527001,20000527001t0,BEL AIRE SEWERS (Collection: Separate Sewers),,5995.0,Collection: Separate Sewers,0.0,Sedgwick,KS,37.76678,-97.263165,Wichita
20000527001,20000527001t1,BEL AIRE SEWERS (Treatment Plant),,5995.0,Treatment Plant,0.0,Sedgwick,KS,37.76678,-97.263165,Wichita
20000429002,20000429002t0,LAWRENCE - WAKARUSA WWTP (Collection: Separate Sewers),['KS0099031'],35952.0,Collection: Separate Sewers,5.0,Douglas,KS,38.91376,-95.19953,Lawrence
20000429002,20000429002,LAWRENCE - WAKARUSA WWTP,['KS0099031'],35952.0,Collection: Pump Stations,5.0,Douglas,KS,38.91376,-95.19953,Lawrence
20000429002,20000429002t1,LAWRENCE - WAKARUSA WWTP (Treatment Plant),['KS0099031'],35952.0,Treatment Plant,5.0,Douglas,KS,38.91376,-95.19953,Lawrence
53000000135,53000000135t1,ALDER LAKE PARK STP (Treatment Plant),['ST0006035'],500.0,Treatment Plant,0.023,,WA,46.803437,-122.298998,Eatonville
53000000135,53000000135,ALDER LAKE PARK STP,['ST0006035'],500.0,Collection: Pump Stations,0.023,,WA,46.803437,-122.298998,Eatonville
53000000135,53000000135t0,ALDER LAKE PARK STP (Collection: Separate Sewers),['ST0006035'],500.0,Collection: Separate Sewers,0.023,,WA,46.803437,-122.298998,Eatonville
20000411001,20000411001t0,DESOTO WWTP (Collection: Separate Sewers),['KS0098167'],5449.0,Collection: Separate Sewers,1.3,Johnson,KS,38.98591,-94.99391,De Soto
20000411001,20000411001t1,DESOTO WWTP (Treatment Plant),['KS0098167'],5449.0,Treatment Plant,1.3,Johnson,KS,38.98591,-94.99391,De Soto
20000708001,20000708001t1,EDGERTON WWTP (Treatment Plant),['KS0046388'],1771.0,Treatment Plant,1.0,Johnson,KS,38.76474,-95.00288,Edgerton
20000708001,20000708001,EDGERTON WWTP,['KS0046388'],1771.0,Collection: Pump Stations,1.0,Johnson,KS,38.76474,-95.00288,Edgerton
20000708001,20000708001t0,EDGERTON WWTP (Collection: Separate Sewers),['KS0046388'],1771.0,Collection: Separate Sewers,1.0,Johnson,KS,38.76474,-95.00288,Edgerton
20000925001,20000925001t1,EMPORIA WWTP (Treatment Plant),['KS0046728'],24587.0,Treatment Plant,4.6,Lyon,KS,38.38668,-96.17002,Emporia
20000925001,20000925001t0,EMPORIA WWTP (Collection: Separate Sewers),['KS0046728'],24587.0,Collection: Separate Sewers,4.6,Lyon,KS,38.38668,-96.17002,Emporia
20000925001,20000925001t2,EMPORIA WWTP (Biosolids Handling Facility),['KS0046728'],24587.0,Biosolids Handling Facility,4.6,Lyon,KS,38.38668,-96.17002,Emporia
48000000488,48000000488,Duval County - Texas SSA-OSSF,,1965.6,Onsite Wastewater Treatment System,,Duval,TX,27.68133382,-98.50889672,
48001151003,48001151003,Fort Bend County - Texas SSA-OSSF,,164556.0,Onsite Wastewater Treatment System,,Fort Bend,TX,29.52763253,-95.77090562,
48000000511,48000000511,Grayson County - Texas SSA-OSSF,,27107.64,Onsite Wastewater Treatment System,,Grayson,TX,33.62684371,-96.67764864,
24000017004,24000017004,Howard County Stormwater,['MD0068322'],,Phase I MS4,,Howard,MD,39.276,-76.8057,Columbia
42000000238,42000000238,CONOWINGO WIP - CUMBERLAND CO,,,Unregulated Community Stormwater,,Cumberland,PA,40.124291,-77.23114,
42000000259,42000000259,CONOWINGO WIP - SNYDER CO,,,Unregulated Community Stormwater,,Snyder,PA,40.782621,-77.062225,
42000000260,42000000260,CONOWINGO WIP - SOMERSET CO,,,Unregulated Community Stormwater,,Somerset,PA,40.00658,-79.019165,
42000000262,42000000262,CONOWINGO WIP - SUSQUEHANNA CO,,,Unregulated Community Stormwater,,Susquehanna,PA,41.796912,-75.769958,
39002969030,39002969030t0,Geauga Co Burton Lakes WWTP (Collection: Separate Sewers),['OH0089605'],425.0,Collection: Separate Sewers,0.05,,OH,41.4288,-81.1859,Burton
39002969030,39002969030t1,Geauga Co Burton Lakes WWTP (Treatment Plant),['OH0089605'],425.0,Treatment Plant,0.05,,OH,41.4288,-81.1859,Burton
51000032001,51000032001,DUBLIN INTER & COLL SYS,,2461.0,Collection: Separate Sewers,,Pulaski,VA,37.113339,-80.672679,Dublin
39007077001,39007077001t1,Rio Grande WWTP & Sewers (Treatment Plant),['OH0027278'],812.0,Treatment Plant,0.16,,OH,38.8898,-82.3814,Rio Grande
39007077001,39007077001t0,Rio Grande WWTP & Sewers (Collection: Separate Sewers),['OH0027278'],812.0,Collection: Separate Sewers,0.16,,OH,38.8898,-82.3814,Rio Grande
39000223003,39000223003t0,Shelby Co Hickory Dell Estates WWTP (Collection: Separate Sewers),['OH0127205'],163.0,Collection: Separate Sewers,0.02,,OH,40.24139,-84.1665,Sidney
39000223003,39000223003t1,Shelby Co Hickory Dell Estates WWTP (Treatment Plant),['OH0127205'],163.0,Treatment Plant,0.02,,OH,40.24139,-84.1665,Sidney
49000158001,49000158001t1,BEAR RIVER (Treatment Plant),['UT0020311'],850.0,Treatment Plant,0.18,Box Elder,UT,41.60158,-112.127151,Bear River City
49000158001,49000158001t0,BEAR RIVER (Collection: Separate Sewers),['UT0020311'],850.0,Collection: Separate Sewers,0.18,Box Elder,UT,41.60158,-112.127151,Bear River City
21000336001,21000336001t1,SCOTTSVILLE (Treatment Plant),['KY0024783'],4557.0,Treatment Plant,1.72,Allen,KY,36.7514,-86.2008,Scottsville
21000336001,21000336001t0,SCOTTSVILLE (Collection: Separate Sewers),['KY0024783'],4557.0,Collection: Separate Sewers,1.72,Allen,KY,36.7514,-86.2008,Scottsville
21000336001,21000336001,SCOTTSVILLE,['KY0024783'],4557.0,Collection: Pump Stations,1.72,Allen,KY,36.7514,-86.2008,Scottsville
51000010083,51000010083,Prince William County New,,0.0,Onsite Wastewater Treatment System,,Prince William,VA,38.679614,-77.348213,
55002015002,55002015002,"Greenfield, City of - SW",['WIS050130'],,Phase II MS4,,Milwaukee,WI,42.967226,-87.999458,
49000000136,49000000136,San Juan County Spring Development,,,Agriculture - Animals,,San Juan,UT,37.76114357,-109.7489034,
2000500047,2000500047,Kivalina Honey Bucket Lagoon,['AK1279-29'],444.0,Honey Bucket Lagoon,0.002,,AK,67.729068,-164.537966,Kivalina
34008258011,34008258011,Knowlton Twp Stormwater Fac,['NJG153621'],,Phase II MS4,,Warren,NJ,40.9292,-75.0898,Glen Ridge
9000000105,9000000105t1,CLINTON WPCF - COASTAL AREA (Treatment Plant),,0.0,Treatment Plant,0.0,Middlesex,CT,41.275566,-72.534541,Clinton
9000000105,9000000105t0,CLINTON WPCF - COASTAL AREA (Collection: Separate Sewers),,0.0,Collection: Separate Sewers,0.0,Middlesex,CT,41.275566,-72.534541,Clinton
34004286011,34004286011,Margate City Stormwater Facility,['NJG153150'],,Phase II MS4,,Atlantic,NJ,39.3221,-74.5136,Maple Shade
34004001014,34004001014,Mullica Twp - Stormwater,['NJG150363'],,Phase II MS4,,Atlantic,NJ,39.5776,-74.7173,Mount Royal
1000000181,1000000181t1,Pintlala Lagoon (Treatment Plant),['AL0069884'],30.0,Treatment Plant,0.01,Montgomery,AL,32.23722,-86.35,Hope Hull
1000000181,1000000181t0,Pintlala Lagoon (Collection: Separate Sewers),['AL0069884'],30.0,Collection: Separate Sewers,0.01,Montgomery,AL,32.23722,-86.35,Hope Hull
54000000129,54000000129,PADEN CITY STORM,['WV0020613'],,Unregulated Community Stormwater,,Wetzel,WV,39.607576,-80.937326,
54000000136,54000000136,SPENCER STORM,['WV0020095'],,Unregulated Community Stormwater,,Roane,WV,38.812243,-81.348114,
21000342001,21000342001t1,SIMPSONVILLE STP (Treatment Plant),['KY0065889'],3086.0,Treatment Plant,0.75,Shelby,KY,38.219876,-85.327701,Simpsonville
21000342001,21000342001t0,SIMPSONVILLE STP (Collection: Separate Sewers),['KY0065889'],3086.0,Collection: Separate Sewers,0.75,Shelby,KY,38.219876,-85.327701,Simpsonville
23000110001,23000110001t0,BROWNVILLE WWTF (Collection: Separate Sewers),['ME0102784'],840.0,Collection: Separate Sewers,0.082,Piscataquis,ME,45.307312,-69.009762,Brownville
23000110001,23000110001,BROWNVILLE WWTF,['ME0102784'],840.0,Collection: Pump Stations,0.082,Piscataquis,ME,45.307312,-69.009762,Brownville
23000110001,23000110001t1,BROWNVILLE WWTF (Treatment Plant),['ME0102784'],840.0,Treatment Plant,0.082,Piscataquis,ME,45.307312,-69.009762,Brownville
2000500055,2000500055t0,Pilot Point Lagoon (Collection: Separate Sewers),['AK1279045'],70.0,Collection: Separate Sewers,0.001,,AK,57.56097,-157.576218,Pilot Point
2000500055,2000500055t1,Pilot Point Lagoon (Treatment Plant),['AK1279045'],70.0,Treatment Plant,0.001,,AK,57.56097,-157.576218,Pilot Point
24000014001,24000014001t1,ABERDEEN WWTP (Treatment Plant),['MD0021563'],26000.0,Treatment Plant,4.0,Harford,MD,39.5101,-76.1455,Aberdeen
24000014001,24000014001t0,ABERDEEN WWTP (Collection: Separate Sewers),['MD0021563'],26000.0,Collection: Separate Sewers,4.0,Harford,MD,39.5101,-76.1455,Aberdeen
55002780001,55002780001,"MADISON, City -  CS",['WIG003205'],240600.0,Collection: Pump Stations,,Dane,WI,43.12341,-89.33503,Madison
55002780001,55002780001,"MADISON, City -  CS",['WIG003205'],240600.0,Collection: Separate Sewers,,Dane,WI,43.12341,-89.33503,Madison
37000000286,37000000286,Jonesville WWTP,,2502.0,Treatment Plant,0.65,Yadkin,NC,36.23652,-80.84753,Jonesville
12000000153,12000000153,Wakulla County SW,,,Unregulated Community Stormwater,,Wakulla,FL,30.18468,-84.381351,Mc Caysville
21000083001,21000083001t0,MIDDLESBORO STP (Collection: Separate Sewers),['KY0072885'],10756.0,Collection: Separate Sewers,3.6,Bell,KY,36.6091,-83.7145,Middlesboro
21000083001,21000083001t1,MIDDLESBORO STP (Treatment Plant),['KY0072885'],10756.0,Treatment Plant,3.6,Bell,KY,36.6091,-83.7145,Middlesboro
21000083001,21000083001,MIDDLESBORO STP,['KY0072885'],10756.0,Collection: Pump Stations,3.6,Bell,KY,36.6091,-83.7145,Middlesboro
20000810002,20000810002,HIAWATHA SOUTH WWTP,['KS0096440'],3698.0,Collection: Pump Stations,0.85,Brown,KS,39.8364,-95.5327,Hiawatha
20000810002,20000810002t1,HIAWATHA SOUTH WWTP (Treatment Plant),['KS0096440'],3698.0,Treatment Plant,0.85,Brown,KS,39.8364,-95.5327,Hiawatha
20000810002,20000810002t0,HIAWATHA SOUTH WWTP (Collection: Separate Sewers),['KS0096440'],3698.0,Collection: Separate Sewers,0.85,Brown,KS,39.8364,-95.5327,Hiawatha
24060022001,24060022001,Cecil County Storm Water,['MDR055500'],,Phase II MS4,,Cecil,MD,39.625788,-75.969086,
53001285001,53001285001t0,TEKOA STP (Collection: Separate Sewers),['WA0023141'],939.0,Collection: Separate Sewers,0.2,,WA,47.2275,-117.0834,Tekoa
53001285001,53001285001t1,TEKOA STP (Treatment Plant),['WA0023141'],939.0,Treatment Plant,0.2,,WA,47.2275,-117.0834,Tekoa
20000454001,20000454001t1,PERRY WWTP (Treatment Plant),['KS0029084'],868.0,Treatment Plant,0.111,Jefferson,KS,39.073,-95.38974,Perry
20000454001,20000454001t0,PERRY WWTP (Collection: Separate Sewers),['KS0029084'],868.0,Collection: Separate Sewers,0.111,Jefferson,KS,39.073,-95.38974,Perry
20001711001,20001711001t2,RN CO S D #201 WWTP YODER (Treatment Plant),['KSJ000455'],118.0,Treatment Plant,0.017,Reno,KS,37.9338,-97.8668,Hutchinson
20001711001,20001711001t1,RN CO S D #201 WWTP YODER (Collection: Interceptor Sewers),['KSJ000455'],118.0,Collection: Interceptor Sewers,0.017,Reno,KS,37.9338,-97.8668,Hutchinson
20001711001,20001711001t0,RN CO S D #201 WWTP YODER (Collection: Separate Sewers),['KSJ000455'],118.0,Collection: Separate Sewers,0.017,Reno,KS,37.9338,-97.8668,Hutchinson
5000184001,5000184001t0,Monette WWTP (Collection: Separate Sewers),['AR0033651'],1503.0,Collection: Separate Sewers,0.35,Craighead,AR,35.887444,-90.334028,Monette
5000184001,5000184001t1,Monette WWTP (Treatment Plant),['AR0033651'],1503.0,Treatment Plant,0.35,Craighead,AR,35.887444,-90.334028,Monette
48000000452,48000000452,Caldwell County - Texas SSA-OSSF,,9177.84,Onsite Wastewater Treatment System,,Caldwell,TX,29.83677935,-97.61983479,
20000000038,20000000038,GARDEN CITY REUSE PROJECT (MAR),,,Water Reuse,,Finney,KS,37.974515,-100.876122,Garden City
35000000077,35000000077,"Las Cruces, City of SW",['NMR04L002'],,Phase I MS4,,Dona Ana,NM,32.31559,-106.77919,Santa Rosa
48000000485,48000000485,De Witt County - Texas SSA-OSSF,,3963.96,Onsite Wastewater Treatment System,,DeWitt,TX,29.08201599,-97.35666976,
48000000491,48000000491,Edwards County - Texas SSA-OSSF,,284.76,Onsite Wastewater Treatment System,,Edwards,TX,29.98248216,-100.3048937,
48000000492,48000000492,El Paso County - Texas SSA-OSSF,,173131.56,Onsite Wastewater Treatment System,,El Paso,TX,31.7686226,-106.2352229,
20000000039,20000000039,OTTAWA STORMWATER,['KSR440015'],,Phase II MS4,,Riley,KS,39.181175,-96.59729,Start
20001004001,20001004001t1,BROOKVILLE WWTP (Treatment Plant),['KS0096831'],263.0,Treatment Plant,0.037,,KS,38.7706,-97.8723,Brookville
20001004001,20001004001t0,BROOKVILLE WWTP (Collection: Separate Sewers),['KS0096831'],263.0,Collection: Separate Sewers,0.037,,KS,38.7706,-97.8723,Brookville
20000118001,20000118001t1,CAMBRIDGE WWTP (Treatment Plant),,102.0,Treatment Plant,0.015,,KS,37.317649,-96.66647,Cambridge
20000118001,20000118001t0,CAMBRIDGE WWTP (Collection: Separate Sewers),,102.0,Collection: Separate Sewers,0.015,,KS,37.317649,-96.66647,Cambridge
26000000027,26000000027,Buffalo Reef- Gay Stamp Sands ,,,Resource Extraction,,Keweenaw,MI,47.211537,-88.20557,
20000116001,20000116001t0,BUSHTON WWTP (Collection: Separate Sewers),['KS0022250'],308.0,Collection: Separate Sewers,0.07,,KS,38.5019,-98.3974,Bushton
20000116001,20000116001t1,BUSHTON WWTP (Treatment Plant),['KS0022250'],308.0,Treatment Plant,0.07,,KS,38.5019,-98.3974,Bushton
20001615001,20001615001,BU CO SD #15 SEWERS,,105.0,Collection: Separate Sewers,,,KS,37.820904,-96.831436,El Dorado
20001513001,20001513001t1,CHAUTAUQUA WWTP (Treatment Plant),['KS0083291'],116.0,Treatment Plant,0.026,,KS,37.0235,-96.1686,Chautauqua
20001513001,20001513001t0,CHAUTAUQUA WWTP (Collection: Separate Sewers),['KS0083291'],116.0,Collection: Separate Sewers,0.026,,KS,37.0235,-96.1686,Chautauqua
20001645001,20001645001t1,BU CO SD #16 WWTP (Treatment Plant),,74.0,Treatment Plant,0.007,,KS,37.9245,-96.7926,El Dorado
20001645001,20001645001t0,BU CO SD #16 WWTP (Collection: Separate Sewers),,74.0,Collection: Separate Sewers,0.007,,KS,37.9245,-96.7926,El Dorado
20000449004,20000449004,LEEVIEW ESTATES SEWERS,,427.0,Collection: Separate Sewers,,,KS,38.900786,-94.837074,Olathe
20001311001,20001311001t0,BURDETT WWTP (Collection: Separate Sewers),,263.0,Collection: Separate Sewers,0.024,,KS,38.2027,-99.5238,Burdett
20001311001,20001311001t1,BURDETT WWTP (Treatment Plant),,263.0,Treatment Plant,0.024,,KS,38.2027,-99.5238,Burdett
20000432001,20000432001,LENEXA SEWERS,,42360.0,Collection: Separate Sewers,,,KS,38.958341,-94.737167,Lenexa
20000412001,20000412001t1,GARDNER KILL CREEK WWTP (Collection: Interceptor Sewers),['KS0095605'],20208.0,Collection: Interceptor Sewers,2.5,Johnson,KS,38.8399,-94.9583,Gardner
20000412001,20000412001t2,GARDNER KILL CREEK WWTP (Treatment Plant),['KS0095605'],20208.0,Treatment Plant,2.5,Johnson,KS,38.8399,-94.9583,Gardner
20000412001,20000412001t0,GARDNER KILL CREEK WWTP (Collection: Separate Sewers),['KS0095605'],20208.0,Collection: Separate Sewers,2.5,Johnson,KS,38.8399,-94.9583,Gardner
20000412001,20000412001t3,GARDNER KILL CREEK WWTP (Biosolids Handling Facility),['KS0095605'],20208.0,Biosolids Handling Facility,2.5,Johnson,KS,38.8399,-94.9583,Gardner
20000449005,20000449005,OLATHE INDIAN CREEK SEWERS,,38080.0,Collection: Separate Sewers,,,KS,39.000509,-94.822311,Shawnee
20000112001,20000112001t1,BUCKLIN WWTP (Treatment Plant),['KS0026166'],755.0,Treatment Plant,0.115,,KS,37.55056,-99.63508,Bucklin
20000112001,20000112001t0,BUCKLIN WWTP (Collection: Separate Sewers),['KS0026166'],755.0,Collection: Separate Sewers,0.115,,KS,37.55056,-99.63508,Bucklin
20000917001,20000917001t0,COLUMBUS WWTP (Collection: Separate Sewers),['KS0031445'],3538.0,Collection: Separate Sewers,0.42,,KS,37.17086,-94.8395,Columbus
20000917001,20000917001t1,COLUMBUS WWTP (Treatment Plant),['KS0031445'],3538.0,Treatment Plant,0.42,,KS,37.17086,-94.8395,Columbus
20000801001,20000801001t2,ATCHISON WWTP (Treatment Plant),['KS0039128'],9367.0,Treatment Plant,2.5,Atchison,KS,39.559118,-95.141602,Atchison
